,low,high,open,close,volume,nbdi
2017-01-28,915.0,927.47,924.69,916.54,2592.34365375,117.0735
2017-01-29,914.69,923.95,916.56,923.23,3622.27666203,117.0735
2017-01-30,922.94,972.3,923.26,970.01,6733.34318664,116.7325
2017-01-31,963.84,992.75,970.01,992.75,5993.62596645,116.2241
2017-02-01,978.74,1010.0,992.75,1008.38,5728.21238077,116.3914
2017-02-02,994.34,1024.5,1008.4,1018.0,6776.26971846,115.903
2017-02-03,1001.8,1044.12,1018.48,1035.54,4793.80522616,115.6259
2017-02-04,1003.02,1036.3,1035.54,1016.32,4621.39169086,115.6259
2017-02-05,1014.64,1027.7,1016.32,1022.58,4367.25829503,115.6259
2017-02-06,1021.75,1058.26,1022.65,1053.96,5492.40880901,116.0504
2017-02-07,1016.49,1069.95,1053.95,1056.7,6979.97233106,116.4082
2017-02-08,925.0,1079.0,1057.22,994.24,16569.65090403,116.1382
2017-02-09,961.0,1008.0,993.58,1001.99,7943.72633682,116.306
2017-02-10,995.49,1023.89,1001.88,1018.65,4321.97059564,116.148
2017-02-11,1008.0,1018.88,1018.63,1010.0,1315.7295579,116.148
2017-02-12,985.68,1021.5,1009.99,1002.82,4721.75058283,116.148
2017-02-13,992.27,1018.97,1002.88,1013.92,5910.49032795,116.3427
2017-02-14,1007.66,1016.0,1013.92,1014.53,4494.35016842,116.3949
2017-02-15,1013.02,1041.88,1014.58,1038.94,5996.29323251,116.2162
2017-02-16,1036.29,1064.6,1038.95,1057.3,6334.69845378,116.0067
2017-02-17,1055.6,1073.8,1057.29,1062.15,3934.74788542,116.4035
2017-02-18,1051.26,1067.78,1062.14,1059.88,3025.41424506,116.4035
2017-02-19,1051.36,1095.0,1059.88,1089.82,4434.4419852,116.4035
2017-02-20,1081.95,1132.95,1089.98,1128.29,7487.52401771,116.4035
2017-02-21,1104.9,1140.0,1129.67,1128.71,6035.82346759,116.5921
2017-02-22,1128.22,1197.0,1129.87,1186.9,7574.4599592,116.2136
2017-02-23,1103.32,1221.93,1185.81,1186.91,12746.94744846,115.6527
2017-02-24,1110.0,1189.49,1186.91,1158.0,6033.90242829,115.8143
2017-02-25,1130.88,1187.33,1157.98,1184.91,4454.44399496,115.8143
2017-02-26,1176.0,1198.99,1184.91,1195.81,5776.45621667,115.8143
2017-02-27,1179.64,1214.94,1195.84,1195.08,6720.38236942,115.6764
2017-02-28,1085.71,1230.0,1194.53,1230.0,8122.93568298,116.0032
2017-03-01,1220.0,1298.61,1230.0,1269.17,8940.28335112,116.438
2017-03-02,1255.61,1294.99,1269.17,1292.86,8290.63821009,116.8429
2017-03-03,1226.41,1294.48,1293.06,1273.97,6385.03090633,116.6438
2017-03-04,1247.11,1278.99,1273.94,1278.98,3996.81717973,116.6438
2017-03-05,1268.78,1288.0,1278.63,1284.99,4763.57331155,116.6438
2017-03-06,1050.0,1288.0,1284.99,1237.36,10811.13480336,116.4313
2017-03-07,1128.0,1246.0,1237.36,1150.22,13024.97292998,116.4303
2017-03-08,1131.11,1214.95,1150.22,1197.3,8524.46513332,116.875
2017-03-09,956.85,1360.0,1197.3,1109.01,25699.70747898,116.9959
2017-03-10,1107.0,1219.0,1111.92,1188.11,10281.23814954,116.616
2017-03-11,1150.0,1244.0,1188.11,1235.58,6729.15133551,116.616
2017-03-12,1206.0,1249.0,1235.27,1245.49,9584.41601345,116.616
2017-03-13,1213.55,1262.0,1245.5,1247.42,7464.25969536,116.4004
2017-03-14,1240.0,1264.55,1247.43,1263.0,7273.3089643,116.5646
2017-03-15,1117.77,1277.27,1263.55,1175.11,16599.28971021,116.3584
2017-03-16,1065.74,1175.11,1175.11,1069.57,19222.89558418,115.4456
2017-03-17,919.44,1096.0,1068.78,970.0,23968.77126486,115.2783
2017-03-18,961.59,1062.92,970.0,1019.49,13518.38951375,115.2783
2017-03-19,1011.0,1051.97,1019.1,1044.96,8919.41542151,115.2783
2017-03-20,1042.68,1120.0,1046.75,1114.42,12493.158303386515,115.0426
2017-03-21,985.17,1114.96,1114.42,1034.57,14577.910023502238,114.8119
2017-03-22,1013.0,1057.41,1038.94,1025.14,7782.58744987,114.7937
2017-03-23,920.1,1030.3,1025.13,934.87,19003.40525575,114.7899
2017-03-24,890.05,973.99,933.93,963.72,16665.09971431,114.6372
2017-03-25,943.9,1005.0,963.72,973.08,9504.75859053,114.6372
2017-03-26,961.1,1045.9,973.97,1042.08,10235.89059265,114.6372
2017-03-27,1016.25,1069.39,1042.27,1045.4,9055.35196409,114.2347
2017-03-28,1005.77,1058.16,1045.54,1043.27,8676.30276913,114.419
2017-03-29,1022.0,1052.94,1043.09,1042.34,8312.81365608,114.7167
2017-03-30,1038.11,1094.49,1042.32,1088.99,11274.0990776,114.5245
2017-03-31,1071.45,1110.95,1088.99,1092.0,6726.97042802,114.7938
2017-04-01,1080.0,1119.0,1092.0,1113.99,7882.35425504,114.7938
2017-04-02,1112.24,1168.72,1113.23,1152.6,12694.07860904,114.7938
2017-04-03,1124.98,1164.14,1152.09,1143.99,8960.55337266,114.8734
2017-04-04,1114.9,1144.99,1143.98,1132.99,8705.92018413,115.0038
2017-04-05,1132.98,1206.97,1132.99,1192.3,11233.49672084,114.9494
2017-04-06,1175.26,1203.0,1192.29,1194.0,6984.36797928,115.0181
2017-04-07,1170.0,1198.0,1194.0,1184.5,4423.10758142,115.0547
2017-04-08,1175.8,1221.0,1184.5,1210.97,5819.87128162,115.0547
2017-04-09,1201.0,1219.78,1210.99,1210.0,5644.96147616,115.0547
2017-04-10,1200.0,1234.0,1210.0,1223.99,5481.08329834,115.11
2017-04-11,1209.61,1227.86,1224.0,1214.17,6494.15156162,115.009
2017-04-12,1148.98,1219.49,1214.68,1177.05,9426.5374569,114.9162
2017-04-13,1170.14,1196.92,1177.05,1173.74,5666.3149436,114.5059
2017-04-14,0.06,1190.99,1173.13,1178.85,3972.00314582,114.5368
2017-04-15,1171.7,1189.93,1178.84,1177.99,3084.52503854,114.5368
2017-04-16,1170.85,1197.6,1177.63,1189.91,6548.06656297,114.5368
2017-04-17,1189.76,1206.65,1190.95,1201.94,6269.90926487,114.3283
2017-04-18,1191.09,1215.32,1201.88,1214.21,6273.61537614,114.2575
2017-04-19,1212.01,1240.6,1214.22,1236.15,7747.22509693,114.7923
2017-04-20,1236.15,1258.77,1236.15,1249.99,6669.14516894,114.6205
2017-04-21,1221.51,1253.0,1249.98,1247.0,6147.34768133,114.8128
2017-04-22,1236.2,1254.0,1246.79,1251.98,5023.52597801,114.8128
2017-04-23,1246.31,1261.16,1251.91,1257.29,5906.25903817,114.8128
2017-04-24,1256.16,1287.0,1256.65,1281.16,8117.86793375,114.3659
2017-04-25,1279.5,1320.0,1281.18,1298.44,9597.58080942,114.5111
2017-04-26,1295.39,1360.0,1297.56,1349.26,10484.92361594,114.9479
2017-04-27,1300.2,1381.01,1349.77,1353.34,14008.47741677,114.9946
2017-04-28,1335.64,1369.5,1352.96,1365.43,9669.26577868,114.7877
2017-04-29,1334.02,1394.51,1364.98,1384.55,10543.183517,114.7877
2017-04-30,1370.98,1466.69,1384.55,1436.5,16992.30099696,114.7877
2017-05-01,1426.51,1492.93,1436.5,1471.99,12031.58419061,114.5921
2017-05-02,1453.68,1533.0,1471.79,1533.0,16319.00509692,114.6792
2017-05-03,1482.06,1665.0,1533.0,1563.39,26721.20592273,114.6637
2017-05-04,1535.11,1630.0,1561.47,1551.3,16888.18805884,114.9076
2017-05-05,1551.3,1598.89,1551.3,1585.39,9367.70501254,114.7725
2017-05-06,1563.87,1618.31,1585.49,1609.57,11737.5699792,114.7725
2017-05-07,1608.0,1713.0,1611.1,1713.0,15894.92006435,114.7725
2017-05-08,1630.0,1794.7,1712.99,1720.43,19878.9688314,115.0895
2017-05-09,1691.3,1799.99,1720.24,1794.99,13458.24717656,115.3933
2017-05-10,1770.95,1889.0,1794.95,1837.93,15726.10460336,115.1145
2017-05-11,1651.01,1838.0,1837.98,1695.61,16527.80375242,115.0669
2017-05-12,1610.0,1792.96,1695.56,1792.73,12379.99373457,114.7479
2017-05-13,1763.33,1829.0,1791.7,1799.99,6806.48511914,114.7479
2017-05-14,1702.42,1802.99,1799.98,1747.81,10191.85424893,114.7479
2017-05-15,1690.14,1777.76,1747.81,1777.48,11414.50874225,114.3504
2017-05-16,1745.05,1840.0,1777.49,1813.23,13813.22143771,113.9923
2017-05-17,1800.0,1900.0,1813.23,1899.16,11391.00937384,113.7506
2017-05-18,1890.73,1980.0,1899.47,1976.23,18971.77074076,114.2683
2017-05-19,1970.04,2059.0,1976.22,2058.91,13176.28271359,113.7001
2017-05-20,1988.6,2102.68,2058.89,2057.0,17762.48439112,113.7001
2017-05-21,1975.0,2298.0,2056.99,2123.29,29431.53634619,113.7001
2017-05-22,2100.86,2283.0,2123.29,2272.75,17640.94851589,113.5442
2017-05-23,2266.51,2474.69,2272.74,2432.97,24659.73425375,113.6862
2017-05-24,2226.86,2806.0,2432.96,2355.0,37194.83761353,113.675
2017-05-25,2052.01,2683.18,2362.17,2272.7,31755.902624,113.3719
2017-05-26,1913.19,2353.35,2276.46,2099.99,32466.17123427,113.4839
2017-05-27,2099.86,2342.99,2099.99,2232.78,18342.68197108,113.4839
2017-05-28,2141.12,2357.86,2237.0,2279.48,16926.34457276,113.4839
2017-05-29,2112.31,2336.88,2279.18,2191.58,20915.9999948,113.4839
2017-05-30,2173.8,2338.91,2191.6,2303.29,21726.930856,113.5552
2017-05-31,2302.0,2488.0,2303.61,2419.99,21390.33504326,113.2956
2017-06-01,2379.44,2478.99,2419.98,2478.99,12890.65884371,113.3017
2017-06-02,2448.0,2599.0,2478.99,2548.05,13441.88879769,113.1908
2017-06-03,2469.98,2556.1,2548.3,2521.36,13820.79309963,113.1908
2017-06-04,2517.02,2698.0,2521.43,2698.0,13599.76890434,113.1908
2017-06-05,2674.69,2938.55,2698.0,2871.29,28609.64698371,112.9755
2017-06-06,2598.7,2885.0,2871.29,2685.64,19476.18369094,112.7095
2017-06-07,2611.41,2808.78,2690.02,2799.73,13453.68915971,112.8191
2017-06-08,2786.2,2861.58,2799.76,2811.39,11440.33561555,112.8351
2017-06-09,2801.25,2942.04,2811.37,2931.15,18734.85190549,112.9562
2017-06-10,2881.0,2998.99,2931.16,2998.98,16295.4930364,112.9562
2017-06-11,2463.89,2999.99,2998.98,2655.71,38941.18214331,112.9562
2017-06-12,2649.47,2798.99,2654.36,2709.01,19716.97419151,112.9837
2017-06-13,2330.0,2827.0,2709.02,2432.21,28257.13485767,112.6271
2017-06-14,2050.0,2525.0,2432.21,2409.98,42025.04188091,112.0734
2017-06-15,2287.84,2524.65,2409.98,2480.43,21891.95771822,112.8708
2017-06-16,2413.96,2679.24,2480.44,2634.94,17601.3141096,112.6155
2017-06-17,2455.01,2670.0,2634.94,2515.25,13831.60864849,112.6155
2017-06-18,2481.92,2597.0,2515.25,2596.98,13928.55868512,112.6155
2017-06-19,2585.42,2776.95,2596.99,2725.08,19230.12622071,112.7576
2017-06-20,2559.51,2781.59,2725.11,2643.35,18065.09195302,113.2698
2017-06-21,2598.0,2724.69,2643.33,2679.99,12179.55378226,113.3327
2017-06-22,2665.0,2743.0,2679.93,2690.76,9674.14014661,113.1654
2017-06-23,2503.05,2718.37,2690.76,2574.84,12808.47796498,112.8665
2017-06-24,2430.05,2625.0,2574.86,2505.61,13739.17133582,112.8665
2017-06-25,2258.34,2563.9,2505.61,2407.91,20262.76215295,112.8665
2017-06-26,2264.0,2575.75,2407.91,2575.75,22151.51962082,112.7633
2017-06-27,2457.0,2605.0,2573.22,2553.12,16240.95462101,112.55
2017-06-28,2506.1,2591.98,2553.13,2530.0,9048.16102048,112.0747
2017-06-29,2446.2,2554.01,2531.16,2455.19,11860.9594359,111.998
2017-06-30,2400.0,2515.0,2455.19,2423.63,8448.08879856,111.9896
2017-07-01,2385.0,2545.0,2424.08,2516.66,9098.28919886,111.9896
2017-07-02,2479.75,2584.78,2515.37,2542.41,10045.8328211,111.9896
2017-07-03,2542.18,2636.1,2542.41,2602.0,10680.56522172,112.4268
2017-07-04,2551.06,2630.24,2602.0,2616.96,10183.63010323,112.4268
2017-07-05,2580.69,2623.54,2616.96,2604.84,8207.99657687,112.6534
2017-07-06,2472.0,2607.61,2604.89,2501.15,11640.78157115,112.4199
2017-07-07,2471.22,2563.5,2501.15,2561.11,7869.88131277,112.3137
2017-07-08,2500.0,2579.84,2560.84,2508.99,5647.43426949,112.3137
2017-07-09,2250.0,2523.0,2508.0,2331.05,15554.0050949,112.3137
2017-07-10,2265.0,2410.0,2330.93,2310.01,15670.55064724,112.1587
2017-07-11,2250.0,2415.0,2310.0,2383.42,13834.47197463,112.1434
2017-07-12,2308.14,2416.79,2384.35,2340.0,9541.53943311,111.5904
2017-07-13,2150.0,2349.28,2340.0,2217.24,13549.1778099,111.5365
2017-07-14,1964.31,2224.82,2217.02,1964.31,16334.68864717,110.9075
2017-07-15,1758.2,2043.94,1964.33,1911.78,21740.89274035,110.9075
2017-07-16,1909.58,2238.07,1911.79,2235.19,21436.7645371,110.9075
2017-07-17,2134.37,2393.43,2235.14,2308.15,23795.59414253,110.9304
2017-07-18,2216.0,2396.0,2307.48,2258.99,18567.47611252,110.4356
2017-07-19,2258.99,2957.0,2258.99,2873.48,36509.30587417,110.4339
2017-07-20,2608.27,2880.0,2873.45,2657.45,23062.18542954,110.2512
2017-07-21,2646.95,2869.88,2661.05,2825.27,12225.61763679,110.191
2017-07-22,2691.0,2848.0,2825.27,2754.28,10194.97475019,110.191
2017-07-23,2726.8,2799.2,2755.19,2762.26,8105.64511248,110.191
2017-07-24,2449.69,2782.44,2761.68,2564.0,19195.82260736,110.2004
2017-07-25,2403.0,2614.0,2564.0,2525.99,13019.03454142,110.2835
2017-07-26,2514.1,2686.2,2525.98,2664.99,10034.52706572,110.3811
2017-07-27,2655.55,2825.11,2664.99,2786.07,17189.24674204,110.216
2017-07-28,2656.0,2790.99,2786.07,2700.21,9860.13224068,109.92
2017-07-29,2500.0,2739.98,2700.2,2723.99,8460.182768,109.92
2017-07-30,2700.0,2900.0,2723.99,2856.88,11462.1802407,109.92
2017-07-31,2676.01,2925.0,2856.89,2732.59,9772.96947501,109.8177
2017-08-01,2650.0,2758.06,2731.6,2699.9,8422.27537735,109.8495
2017-08-02,2699.89,2799.0,2699.9,2787.02,7425.95745626,109.7503
2017-08-03,2760.0,2877.79,2787.05,2857.34,7714.98047973,109.8332
2017-08-04,2857.34,3335.0,2857.34,3243.49,21614.60061123,110.2808
2017-08-05,3150.0,3278.42,3243.5,3222.22,8666.20078218,110.2808
2017-08-06,3190.0,3416.0,3222.22,3398.23,11325.4162028,110.2808
2017-08-07,3349.91,3489.0,3398.23,3422.43,16014.00638269,110.373
2017-08-08,3232.62,3428.29,3423.28,3342.8,13076.14627076,110.396
2017-08-09,3317.0,3448.0,3342.8,3444.98,9348.35914865,110.3671
2017-08-10,3416.86,3725.0,3444.98,3656.15,15315.75236128,110.1886
2017-08-11,3622.87,3974.0,3656.14,3874.0,18972.1433559,110.0422
2017-08-12,3850.0,4200.0,3874.0,4060.47,23522.1419857,110.0422
2017-08-13,3985.01,4328.0,4060.47,4320.6,20059.96196841,110.0422
2017-08-14,3807.14,4434.42,4320.53,4159.93,32018.16155552,110.095
2017-08-15,3928.82,4385.5,4159.93,4370.01,17969.62620634,110.4846
2017-08-16,4180.0,4469.0,4370.01,4280.01,19980.89160504,110.4394
2017-08-17,3960.47,4350.0,4280.01,4101.72,20823.05141554,110.1673
2017-08-18,4000.0,4186.1,4101.72,4157.41,10502.74082464,110.041
2017-08-19,4044.52,4190.21,4157.41,4050.99,8331.87235879,110.041
2017-08-20,3950.88,4089.99,4050.99,4002.0,12417.65707555,110.041
2017-08-21,3583.46,4145.0,4002.0,4092.0,21922.49731034,109.7349
2017-08-22,4058.26,4247.88,4092.0,4143.49,11746.0041498,109.8386
2017-08-23,4112.76,4349.99,4142.5,4312.03,10247.98420911,109.8095
2017-08-24,4284.01,4453.9,4312.03,4360.0,10918.77972836,109.7524
2017-08-25,4260.01,4374.39,4360.0,4344.32,6146.47876206,109.3415
2017-08-26,4309.87,4392.0,4344.32,4340.11,7041.34420177,109.3415
2017-08-27,4200.0,4396.0,4343.5,4384.99,10452.60382073,109.3415
2017-08-28,4350.0,4656.83,4384.99,4599.0,14509.95812379,109.1815
2017-08-29,4500.55,4635.21,4599.01,4581.98,10383.4343046,109.0946
2017-08-30,4580.84,4769.03,4581.98,4743.94,13628.46777811,109.4052
2017-08-31,4706.0,4948.0,4743.94,4947.99,16762.80580838,109.3686
2017-09-01,4500.0,4980.0,4948.0,4649.99,19577.18874549,109.0504
2017-09-02,4524.0,4749.99,4642.39,4626.05,11569.36076538,109.0504
2017-09-03,4234.16,4628.05,4626.05,4498.25,20518.88448285,109.0504
2017-09-04,4242.38,4514.95,4498.46,4432.51,17315.43019201,109.0504
2017-09-05,4431.0,4692.0,4432.51,4616.18,16174.30433105,108.8664
2017-09-06,4475.01,4665.44,4616.18,4624.18,8455.04147983,108.4897
2017-09-07,4140.0,4679.99,4624.18,4350.0,22102.7184586,107.9224
2017-09-08,4180.0,4449.95,4350.0,4334.36,10073.89558667,107.808
2017-09-09,4139.0,4349.99,4334.36,4251.36,10078.69985674,107.808
2017-09-10,4111.14,4365.0,4251.36,4210.72,9068.25507562,107.808
2017-09-11,4080.0,4375.37,4210.72,4164.52,12373.3985777,108.153
2017-09-12,3726.0,4174.53,4164.52,3855.32,22842.53225552,108.3239
2017-09-13,3230.05,3923.0,3855.61,3250.4,36363.92501211,108.6628
2017-09-14,2975.01,3894.48,3249.99,3740.02,54488.48241948,108.618
2017-09-15,3600.0,4042.98,3740.02,3726.51,19031.68597217,108.3147
2017-09-16,3475.64,3841.0,3726.51,3719.97,11718.88020167,108.3147
2017-09-17,3717.56,4130.0,3719.98,4100.0,16906.72338998,108.3147
2017-09-18,3850.44,4125.22,4100.0,3910.11,13781.15538642,108.6401
2017-09-19,3850.01,4044.0,3910.11,3872.06,9910.40111429,108.6142
2017-09-20,3571.0,3903.57,3872.07,3617.47,14978.48542601,108.4329
2017-09-21,3509.79,3767.77,3617.47,3619.01,12649.02130076,108.9267
2017-09-22,3580.0,3818.89,3619.01,3787.33,6595.93530667,108.7542
2017-09-23,3630.01,3789.36,3787.33,3669.01,4692.79090244,108.7542
2017-09-24,3669.01,3969.37,3669.01,3919.78,9583.73758911,108.7542
2017-09-25,3854.29,3960.0,3919.98,3885.09,5893.22353833,109.3302
2017-09-26,3880.36,4228.39,3885.09,4200.0,12072.66869574,109.7769
2017-09-27,4122.0,4269.95,4200.0,4189.42,7903.94689054,110.0722
2017-09-28,4015.17,4212.99,4189.42,4156.99,10360.83388071,110.2415
2017-09-29,4143.52,4356.28,4156.99,4339.0,6235.07845604,110.0867
2017-09-30,4256.92,4396.99,4339.01,4394.81,5366.91196997,110.0867
2017-10-01,4354.23,4470.0,4394.81,4392.71,8647.75799194,110.0867
2017-10-02,4240.0,4419.95,4392.71,4307.99,10606.10621945,110.3686
2017-10-03,4175.3,4344.0,4307.99,4214.84,6555.27096872,110.3281
2017-10-04,4150.01,4365.21,4214.84,4320.04,6482.32778439,110.2425
2017-10-05,4299.99,4407.0,4320.02,4362.99,6441.72560363,110.5823
2017-10-06,4320.0,4449.42,4363.0,4425.0,4178.25089288,110.7841
2017-10-07,4420.01,4612.0,4425.0,4603.49,7159.77178341,110.7841
2017-10-08,4561.0,4875.39,4603.5,4769.55,14273.86832882,110.7841
2017-10-09,4701.53,4925.65,4769.55,4750.0,13709.70806252,110.7841
2017-10-10,4720.21,4869.97,4750.0,4814.99,7238.87876179,110.3034
2017-10-11,4809.59,5440.92,4814.99,5440.0,20097.68845511,110.3037
2017-10-12,5390.0,5867.0,5440.0,5624.8,26597.9752588,110.3152
2017-10-13,5567.86,5839.8,5624.87,5819.13,8999.20367594,110.2669
2017-10-14,5455.5,5849.83,5819.13,5693.7,11817.32828781,110.2669
2017-10-15,5575.55,5785.3,5693.7,5754.9,8820.66040004,110.2669
2017-10-16,5525.0,5769.99,5754.9,5594.0,9121.4068495,110.5432
2017-10-17,5102.0,5600.0,5593.97,5574.44,17620.49150442,110.9141
2017-10-18,5529.44,5750.0,5574.02,5704.01,8908.55652227,110.7214
2017-10-19,5630.0,6063.99,5704.0,5989.1,16708.981564,110.4577
2017-10-20,5868.26,6189.1,5989.1,6024.86,14614.73525277,111.0375
2017-10-21,5755.95,6082.3,6024.85,6005.05,10770.42951293,111.0375
2017-10-22,5650.98,6057.02,6005.05,5905.99,16446.78333056,111.0375
2017-10-23,5462.19,5906.0,5906.0,5525.43,18281.54006372,111.2134
2017-10-24,5376.71,5765.0,5525.43,5739.97,14136.58125946,111.4027
2017-10-25,5701.0,6000.0,5739.97,5891.61,11850.82718824,111.3904
2017-10-26,5708.8,5998.0,5891.61,5780.0,9337.84412481,111.6418
2017-10-27,5715.0,5894.0,5780.0,5752.01,5453.79798889,112.1495
2017-10-28,5728.0,6298.99,5752.01,6140.01,12509.85515088,112.1495
2017-10-29,6028.0,6200.0,6140.01,6124.16,8341.53244599,112.1495
2017-10-30,6095.96,6472.13,6124.16,6445.01,15024.49558504,111.901
2017-10-31,6363.59,6784.0,6445.01,6783.69,20571.58188569,111.8052
2017-11-01,6759.0,7445.0,6783.69,7039.98,35889.38819701,111.7942
2017-11-02,6955.89,7449.99,7039.99,7170.01,24759.33130603,111.5474
2017-11-03,7011.1,7498.0,7170.01,7412.55,13668.92328073,111.9383
2017-11-04,7310.0,7630.0,7412.35,7392.0,16504.95764862,111.9383
2017-11-05,6900.73,7432.49,7391.95,6969.76,24287.52091386,111.9383
2017-11-06,6968.49,7232.84,6969.76,7126.63,14505.79432211,111.7197
2017-11-07,7031.66,7898.0,7128.99,7467.96,38184.63758966,111.9446
2017-11-08,7079.0,7470.01,7467.97,7156.0,18059.36167926,111.6935
2017-11-09,6426.0,7350.0,7156.0,6577.62,34072.93239507,111.5626
2017-11-10,6201.01,6894.99,6577.63,6346.7,25651.2940802,111.5626
2017-11-11,5511.11,6486.0,6346.64,5886.35,52487.43253081,111.5626
2017-11-12,5850.0,6841.45,5886.35,6535.87,36435.45627543,111.5626
2017-11-13,6450.0,6748.0,6535.87,6605.0,20256.43299376,111.7833
2017-11-14,6605.0,7349.0,6605.0,7294.0,27878.77629558,111.5097
2017-11-15,7130.0,7985.37,7294.0,7838.53,29352.77615064,111.4809
2017-11-16,7536.0,7988.5,7838.54,7714.71,25045.6530014,111.2568
2017-11-17,7502.0,7847.98,7714.7,7777.01,14707.53684425,111.0016
2017-11-18,7700.0,8098.62,7777.01,8031.82,14765.96963561,111.0016
2017-11-19,7969.0,8293.25,8031.83,8256.01,15693.26060594,111.0016
2017-11-20,7802.99,8375.0,8256.01,8109.0,31256.2619911,111.2599
2017-11-21,8103.13,8298.98,8109.0,8250.0,13690.8317595,110.9828
2017-11-22,8031.16,8274.98,8250.0,8031.16,11919.91670069,110.5632
2017-11-23,7900.0,8324.0,8031.16,8215.01,14748.71323788,110.5632
2017-11-24,8203.98,8795.5,8215.01,8795.5,16482.32785846,110.0253
2017-11-25,8795.5,9596.0,8795.5,9401.11,28641.69759252,110.0253
2017-11-26,9401.0,9795.0,9401.11,9768.71,25683.3262464,110.0253
2017-11-27,9705.99,9989.95,9768.71,9949.0,18960.42673846,110.1136
2017-11-28,8595.55,11485.0,9949.0,9935.98,70224.99702034,110.3018
2017-11-29,9135.6,10850.0,9920.81,9903.0,42536.31363519,110.3265
2017-11-30,9517.0,10937.0,9903.01,10869.84,33257.5736678,110.4648
2017-12-01,10701.0,11100.0,10869.85,10930.24,20197.01810153,110.1413
2017-12-02,10601.0,11891.0,10930.24,11290.0,31415.80537618,110.1413
2017-12-03,10950.0,11650.0,11290.0,11643.98,20180.88652913,110.1413
2017-12-04,11532.0,11875.0,11643.99,11718.35,17711.49076161,110.397
2017-12-05,11717.5,14425.0,11718.34,14090.0,51358.74592889,110.4905
2017-12-06,13500.0,19697.0,14090.0,17390.01,84528.1023714,110.8711
2017-12-07,13788.99,17777.69,17390.01,16367.03,68522.70363443,111.0178
2017-12-08,13550.0,16499.0,16367.03,15309.98,41170.50758947,111.2273
2017-12-09,13501.0,16300.0,15309.99,15290.01,52882.81594883,111.2273
2017-12-10,15200.0,17493.0,15290.01,16885.76,41169.69239233,111.2273
2017-12-11,16375.0,18149.99,16885.76,17730.12,38219.40739552,111.0827
2017-12-12,15700.0,17900.0,17730.12,16689.61,31867.18168864,111.5214
2017-12-13,16256.0,17199.6,16689.62,16749.78,16329.87585067,111.2759
2017-12-14,16745.0,17899.0,16749.79,17738.67,28605.3275268,111.0893
2017-12-15,17630.0,19797.0,17738.68,19650.01,24853.68358079,111.1286
2017-12-16,19010.0,19891.99,19650.02,19378.99,21476.23509637,111.1286
